,year_month,product,location,quantity,date
6593,2018-02,Medicine_9,Nanded,977,2018-02-01
6594,2018-02,Medicine_9,Nashik,776,2018-02-01
6595,2018-02,Medicine_9,Parbhani,943,2018-02-01
6596,2018-02,Medicine_9,Pune,939,2018-02-01
6597,2018-02,Medicine_9,Satara,875,2018-02-01
6598,2018-02,Medicine_9,Solapur,1183,2018-02-01
6599,2018-02,Medicine_9,Thane,866,2018-02-01
6600,2018-03,Medicine_1,Ahmednagar,880,2018-03-01
6601,2018-03,Medicine_1,Akola,990,2018-03-01
6602,2018-03,Medicine_1,Amravati,1049,2018-03-01
6603,2018-03,Medicine_1,Aurangabad,1025,2018-03-01
6604,2018-03,Medicine_1,Chandrapur,800,2018-03-01
6605,2018-03,Medicine_1,Dhule,1031,2018-03-01
6606,2018-03,Medicine_1,Ichalkaranji,965,2018-03-01
6607,2018-03,Medicine_1,Jalgaon,1038,2018-03-01
6608,2018-03,Medicine_1,Jalna,1079,2018-03-01
6609,2018-03,Medicine_1,Kolhapur,899,2018-03-01
6610,2018-03,Medicine_1,Latur,1056,2018-03-01
6611,2018-03,Medicine_1,Mumbai,751,2018-03-01
6612,2018-03,Medicine_1,Nagpur,926,2018-03-01
6613,2018-03,Medicine_1,Nanded,1321,2018-03-01
6614,2018-03,Medicine_1,Nashik,994,2018-03-01
6615,2018-03,Medicine_1,Parbhani,1160,2018-03-01
6616,2018-03,Medicine_1,Pune,818,2018-03-01
6617,2018-03,Medicine_1,Satara,936,2018-03-01
6618,2018-03,Medicine_1,Solapur,1048,2018-03-01
6619,2018-03,Medicine_1,Thane,1039,2018-03-01
6620,2018-03,Medicine_10,Ahmednagar,1054,2018-03-01
6621,2018-03,Medicine_10,Akola,1081,2018-03-01
6622,2018-03,Medicine_10,Amravati,958,2018-03-01
6623,2018-03,Medicine_10,Aurangabad,1185,2018-03-01
6624,2018-03,Medicine_10,Chandrapur,1011,2018-03-01
6625,2018-03,Medicine_10,Dhule,1146,2018-03-01
6626,2018-03,Medicine_10,Ichalkaranji,1086,2018-03-01
6627,2018-03,Medicine_10,Jalgaon,936,2018-03-01
6628,2018-03,Medicine_10,Jalna,1044,2018-03-01
6629,2018-03,Medicine_10,Kolhapur,982,2018-03-01
6630,2018-03,Medicine_10,Latur,1014,2018-03-01
6631,2018-03,Medicine_10,Mumbai,926,2018-03-01
6632,2018-03,Medicine_10,Nagpur,1021,2018-03-01
6633,2018-03,Medicine_10,Nanded,872,2018-03-01
6634,2018-03,Medicine_10,Nashik,893,2018-03-01
6635,2018-03,Medicine_10,Parbhani,1128,2018-03-01
6636,2018-03,Medicine_10,Pune,973,2018-03-01
6637,2018-03,Medicine_10,Satara,1286,2018-03-01
6638,2018-03,Medicine_10,Solapur,882,2018-03-01
6639,2018-03,Medicine_10,Thane,1059,2018-03-01
6640,2018-03,Medicine_2,Ahmednagar,951,2018-03-01
6641,2018-03,Medicine_2,Akola,1011,2018-03-01
6642,2018-03,Medicine_2,Amravati,1062,2018-03-01
6643,2018-03,Medicine_2,Aurangabad,1041,2018-03-01
6644,2018-03,Medicine_2,Chandrapur,1000,2018-03-01
6645,2018-03,Medicine_2,Dhule,1248,2018-03-01
6646,2018-03,Medicine_2,Ichalkaranji,1103,2018-03-01
6647,2018-03,Medicine_2,Jalgaon,911,2018-03-01
6648,2018-03,Medicine_2,Jalna,967,2018-03-01
6649,2018-03,Medicine_2,Kolhapur,930,2018-03-01
6650,2018-03,Medicine_2,Latur,870,2018-03-01
6651,2018-03,Medicine_2,Mumbai,1014,2018-03-01
6652,2018-03,Medicine_2,Nagpur,905,2018-03-01
6653,2018-03,Medicine_2,Nanded,1121,2018-03-01
6654,2018-03,Medicine_2,Nashik,1081,2018-03-01
6655,2018-03,Medicine_2,Parbhani,1322,2018-03-01
6656,2018-03,Medicine_2,Pune,971,2018-03-01
6657,2018-03,Medicine_2,Satara,923,2018-03-01
6658,2018-03,Medicine_2,Solapur,977,2018-03-01
6659,2018-03,Medicine_2,Thane,988,2018-03-01
6660,2018-03,Medicine_3,Ahmednagar,973,2018-03-01
6661,2018-03,Medicine_3,Akola,929,2018-03-01
6662,2018-03,Medicine_3,Amravati,965,2018-03-01
6663,2018-03,Medicine_3,Aurangabad,1158,2018-03-01
6664,2018-03,Medicine_3,Chandrapur,1118,2018-03-01
6665,2018-03,Medicine_3,Dhule,1027,2018-03-01
6666,2018-03,Medicine_3,Ichalkaranji,1064,2018-03-01
6667,2018-03,Medicine_3,Jalgaon,983,2018-03-01
6668,2018-03,Medicine_3,Jalna,919,2018-03-01
6669,2018-03,Medicine_3,Kolhapur,983,2018-03-01
6670,2018-03,Medicine_3,Latur,859,2018-03-01
6671,2018-03,Medicine_3,Mumbai,954,2018-03-01
6672,2018-03,Medicine_3,Nagpur,1044,2018-03-01
6673,2018-03,Medicine_3,Nanded,955,2018-03-01
6674,2018-03,Medicine_3,Nashik,1022,2018-03-01
6675,2018-03,Medicine_3,Parbhani,1056,2018-03-01
6676,2018-03,Medicine_3,Pune,1010,2018-03-01
6677,2018-03,Medicine_3,Satara,920,2018-03-01
6678,2018-03,Medicine_3,Solapur,887,2018-03-01
6679,2018-03,Medicine_3,Thane,1031,2018-03-01
6680,2018-03,Medicine_4,Ahmednagar,859,2018-03-01
6681,2018-03,Medicine_4,Akola,989,2018-03-01
6682,2018-03,Medicine_4,Amravati,1036,2018-03-01
6683,2018-03,Medicine_4,Aurangabad,874,2018-03-01
6684,2018-03,Medicine_4,Chandrapur,781,2018-03-01
6685,2018-03,Medicine_4,Dhule,978,2018-03-01
6686,2018-03,Medicine_4,Ichalkaranji,978,2018-03-01
6687,2018-03,Medicine_4,Jalgaon,1068,2018-03-01
6688,2018-03,Medicine_4,Jalna,1042,2018-03-01
6689,2018-03,Medicine_4,Kolhapur,1323,2018-03-01
6690,2018-03,Medicine_4,Latur,1050,2018-03-01
6691,2018-03,Medicine_4,Mumbai,1091,2018-03-01
6692,2018-03,Medicine_4,Nagpur,1137,2018-03-01
6693,2018-03,Medicine_4,Nanded,806,2018-03-01
6694,2018-03,Medicine_4,Nashik,985,2018-03-01
6695,2018-03,Medicine_4,Parbhani,906,2018-03-01
6696,2018-03,Medicine_4,Pune,967,2018-03-01
6697,2018-03,Medicine_4,Satara,927,2018-03-01
6698,2018-03,Medicine_4,Solapur,928,2018-03-01
6699,2018-03,Medicine_4,Thane,899,2018-03-01
6700,2018-03,Medicine_5,Ahmednagar,1122,2018-03-01
6701,2018-03,Medicine_5,Akola,858,2018-03-01
6702,2018-03,Medicine_5,Amravati,1214,2018-03-01
6703,2018-03,Medicine_5,Aurangabad,857,2018-03-01
6704,2018-03,Medicine_5,Chandrapur,936,2018-03-01
6705,2018-03,Medicine_5,Dhule,1160,2018-03-01
6706,2018-03,Medicine_5,Ichalkaranji,895,2018-03-01
6707,2018-03,Medicine_5,Jalgaon,1058,2018-03-01
6708,2018-03,Medicine_5,Jalna,1111,2018-03-01
6709,2018-03,Medicine_5,Kolhapur,981,2018-03-01
6710,2018-03,Medicine_5,Latur,906,2018-03-01
6711,2018-03,Medicine_5,Mumbai,931,2018-03-01
6712,2018-03,Medicine_5,Nagpur,1095,2018-03-01
6713,2018-03,Medicine_5,Nanded,993,2018-03-01
6714,2018-03,Medicine_5,Nashik,972,2018-03-01
6715,2018-03,Medicine_5,Parbhani,1018,2018-03-01
6716,2018-03,Medicine_5,Pune,875,2018-03-01
6717,2018-03,Medicine_5,Satara,1084,2018-03-01
6718,2018-03,Medicine_5,Solapur,972,2018-03-01
6719,2018-03,Medicine_5,Thane,1160,2018-03-01
6720,2018-03,Medicine_6,Ahmednagar,1297,2018-03-01
6721,2018-03,Medicine_6,Akola,1337,2018-03-01
6722,2018-03,Medicine_6,Amravati,1136,2018-03-01
6723,2018-03,Medicine_6,Aurangabad,954,2018-03-01
6724,2018-03,Medicine_6,Chandrapur,1030,2018-03-01
6725,2018-03,Medicine_6,Dhule,982,2018-03-01
6726,2018-03,Medicine_6,Ichalkaranji,1043,2018-03-01
6727,2018-03,Medicine_6,Jalgaon,1133,2018-03-01
6728,2018-03,Medicine_6,Jalna,940,2018-03-01
6729,2018-03,Medicine_6,Kolhapur,1025,2018-03-01
6730,2018-03,Medicine_6,Latur,973,2018-03-01
6731,2018-03,Medicine_6,Mumbai,938,2018-03-01
6732,2018-03,Medicine_6,Nagpur,1070,2018-03-01
6733,2018-03,Medicine_6,Nanded,910,2018-03-01
6734,2018-03,Medicine_6,Nashik,879,2018-03-01
6735,2018-03,Medicine_6,Parbhani,969,2018-03-01
6736,2018-03,Medicine_6,Pune,1190,2018-03-01
6737,2018-03,Medicine_6,Satara,929,2018-03-01
6738,2018-03,Medicine_6,Solapur,1122,2018-03-01
6739,2018-03,Medicine_6,Thane,1030,2018-03-01
6740,2018-03,Medicine_7,Ahmednagar,1051,2018-03-01
6741,2018-03,Medicine_7,Akola,989,2018-03-01
6742,2018-03,Medicine_7,Amravati,769,2018-03-01
6743,2018-03,Medicine_7,Aurangabad,1053,2018-03-01
6744,2018-03,Medicine_7,Chandrapur,713,2018-03-01
6745,2018-03,Medicine_7,Dhule,847,2018-03-01
6746,2018-03,Medicine_7,Ichalkaranji,1117,2018-03-01
6747,2018-03,Medicine_7,Jalgaon,1072,2018-03-01
6748,2018-03,Medicine_7,Jalna,967,2018-03-01
6749,2018-03,Medicine_7,Kolhapur,1171,2018-03-01
6750,2018-03,Medicine_7,Latur,1065,2018-03-01
6751,2018-03,Medicine_7,Mumbai,1186,2018-03-01
6752,2018-03,Medicine_7,Nagpur,960,2018-03-01
6753,2018-03,Medicine_7,Nanded,1069,2018-03-01
6754,2018-03,Medicine_7,Nashik,1035,2018-03-01
6755,2018-03,Medicine_7,Parbhani,930,2018-03-01
6756,2018-03,Medicine_7,Pune,1003,2018-03-01
6757,2018-03,Medicine_7,Satara,1217,2018-03-01
6758,2018-03,Medicine_7,Solapur,1088,2018-03-01
6759,2018-03,Medicine_7,Thane,989,2018-03-01
6760,2018-03,Medicine_8,Ahmednagar,1091,2018-03-01
6761,2018-03,Medicine_8,Akola,939,2018-03-01
6762,2018-03,Medicine_8,Amravati,908,2018-03-01
6763,2018-03,Medicine_8,Aurangabad,1084,2018-03-01
6764,2018-03,Medicine_8,Chandrapur,967,2018-03-01
6765,2018-03,Medicine_8,Dhule,860,2018-03-01
6766,2018-03,Medicine_8,Ichalkaranji,1194,2018-03-01
6767,2018-03,Medicine_8,Jalgaon,922,2018-03-01
6768,2018-03,Medicine_8,Jalna,993,2018-03-01
6769,2018-03,Medicine_8,Kolhapur,1009,2018-03-01
6770,2018-03,Medicine_8,Latur,1150,2018-03-01
6771,2018-03,Medicine_8,Mumbai,1061,2018-03-01
6772,2018-03,Medicine_8,Nagpur,810,2018-03-01
6773,2018-03,Medicine_8,Nanded,1214,2018-03-01
6774,2018-03,Medicine_8,Nashik,750,2018-03-01
6775,2018-03,Medicine_8,Parbhani,1018,2018-03-01
6776,2018-03,Medicine_8,Pune,767,2018-03-01
6777,2018-03,Medicine_8,Satara,1093,2018-03-01
6778,2018-03,Medicine_8,Solapur,982,2018-03-01
6779,2018-03,Medicine_8,Thane,705,2018-03-01
6780,2018-03,Medicine_9,Ahmednagar,863,2018-03-01
6781,2018-03,Medicine_9,Akola,1158,2018-03-01
6782,2018-03,Medicine_9,Amravati,1113,2018-03-01
6783,2018-03,Medicine_9,Aurangabad,1101,2018-03-01
6784,2018-03,Medicine_9,Chandrapur,1026,2018-03-01
6785,2018-03,Medicine_9,Dhule,1068,2018-03-01
6786,2018-03,Medicine_9,Ichalkaranji,1146,2018-03-01
6787,2018-03,Medicine_9,Jalgaon,892,2018-03-01
6788,2018-03,Medicine_9,Jalna,828,2018-03-01
6789,2018-03,Medicine_9,Kolhapur,989,2018-03-01
6790,2018-03,Medicine_9,Latur,846,2018-03-01
6791,2018-03,Medicine_9,Mumbai,888,2018-03-01
6792,2018-03,Medicine_9,Nagpur,774,2018-03-01
6793,2018-03,Medicine_9,Nanded,875,2018-03-01
6794,2018-03,Medicine_9,Nashik,1297,2018-03-01
6795,2018-03,Medicine_9,Parbhani,992,2018-03-01
6796,2018-03,Medicine_9,Pune,1096,2018-03-01
6797,2018-03,Medicine_9,Satara,959,2018-03-01
6798,2018-03,Medicine_9,Solapur,1062,2018-03-01
6799,2018-03,Medicine_9,Thane,972,2018-03-01
6800,2018-04,Medicine_1,Ahmednagar,996,2018-04-01
6801,2018-04,Medicine_1,Akola,1100,2018-04-01
6802,2018-04,Medicine_1,Amravati,949,2018-04-01
6803,2018-04,Medicine_1,Aurangabad,1096,2018-04-01
6804,2018-04,Medicine_1,Chandrapur,864,2018-04-01
6805,2018-04,Medicine_1,Dhule,1009,2018-04-01
6806,2018-04,Medicine_1,Ichalkaranji,943,2018-04-01
6807,2018-04,Medicine_1,Jalgaon,858,2018-04-01
6808,2018-04,Medicine_1,Jalna,891,2018-04-01
6809,2018-04,Medicine_1,Kolhapur,1027,2018-04-01
6810,2018-04,Medicine_1,Latur,925,2018-04-01
6811,2018-04,Medicine_1,Mumbai,1036,2018-04-01
6812,2018-04,Medicine_1,Nagpur,1041,2018-04-01
6813,2018-04,Medicine_1,Nanded,835,2018-04-01
6814,2018-04,Medicine_1,Nashik,974,2018-04-01
6815,2018-04,Medicine_1,Parbhani,1082,2018-04-01
6816,2018-04,Medicine_1,Pune,1096,2018-04-01
6817,2018-04,Medicine_1,Satara,959,2018-04-01
6818,2018-04,Medicine_1,Solapur,998,2018-04-01
6819,2018-04,Medicine_1,Thane,1107,2018-04-01
6820,2018-04,Medicine_10,Ahmednagar,947,2018-04-01
6821,2018-04,Medicine_10,Akola,958,2018-04-01
6822,2018-04,Medicine_10,Amravati,929,2018-04-01
6823,2018-04,Medicine_10,Aurangabad,950,2018-04-01
6824,2018-04,Medicine_10,Chandrapur,926,2018-04-01
6825,2018-04,Medicine_10,Dhule,992,2018-04-01
6826,2018-04,Medicine_10,Ichalkaranji,1011,2018-04-01
6827,2018-04,Medicine_10,Jalgaon,898,2018-04-01
6828,2018-04,Medicine_10,Jalna,907,2018-04-01
6829,2018-04,Medicine_10,Kolhapur,992,2018-04-01
6830,2018-04,Medicine_10,Latur,852,2018-04-01
6831,2018-04,Medicine_10,Mumbai,1085,2018-04-01
6832,2018-04,Medicine_10,Nagpur,1086,2018-04-01
6833,2018-04,Medicine_10,Nanded,1196,2018-04-01
6834,2018-04,Medicine_10,Nashik,980,2018-04-01
6835,2018-04,Medicine_10,Parbhani,1018,2018-04-01
6836,2018-04,Medicine_10,Pune,992,2018-04-01
6837,2018-04,Medicine_10,Satara,819,2018-04-01
6838,2018-04,Medicine_10,Solapur,824,2018-04-01
6839,2018-04,Medicine_10,Thane,883,2018-04-01
6840,2018-04,Medicine_2,Ahmednagar,828,2018-04-01
6841,2018-04,Medicine_2,Akola,1073,2018-04-01
6842,2018-04,Medicine_2,Amravati,802,2018-04-01
6843,2018-04,Medicine_2,Aurangabad,895,2018-04-01
6844,2018-04,Medicine_2,Chandrapur,1133,2018-04-01
6845,2018-04,Medicine_2,Dhule,919,2018-04-01
6846,2018-04,Medicine_2,Ichalkaranji,1116,2018-04-01
6847,2018-04,Medicine_2,Jalgaon,974,2018-04-01
6848,2018-04,Medicine_2,Jalna,1099,2018-04-01
6849,2018-04,Medicine_2,Kolhapur,1045,2018-04-01
6850,2018-04,Medicine_2,Latur,641,2018-04-01
6851,2018-04,Medicine_2,Mumbai,1026,2018-04-01
6852,2018-04,Medicine_2,Nagpur,1089,2018-04-01
6853,2018-04,Medicine_2,Nanded,923,2018-04-01
6854,2018-04,Medicine_2,Nashik,1125,2018-04-01
6855,2018-04,Medicine_2,Parbhani,1230,2018-04-01
6856,2018-04,Medicine_2,Pune,962,2018-04-01
6857,2018-04,Medicine_2,Satara,1175,2018-04-01
6858,2018-04,Medicine_2,Solapur,1017,2018-04-01
6859,2018-04,Medicine_2,Thane,993,2018-04-01
6860,2018-04,Medicine_3,Ahmednagar,910,2018-04-01
6861,2018-04,Medicine_3,Akola,1155,2018-04-01
6862,2018-04,Medicine_3,Amravati,1023,2018-04-01
6863,2018-04,Medicine_3,Aurangabad,1129,2018-04-01
6864,2018-04,Medicine_3,Chandrapur,727,2018-04-01
6865,2018-04,Medicine_3,Dhule,1047,2018-04-01
6866,2018-04,Medicine_3,Ichalkaranji,970,2018-04-01
6867,2018-04,Medicine_3,Jalgaon,934,2018-04-01
6868,2018-04,Medicine_3,Jalna,1064,2018-04-01
6869,2018-04,Medicine_3,Kolhapur,828,2018-04-01
6870,2018-04,Medicine_3,Latur,944,2018-04-01
6871,2018-04,Medicine_3,Mumbai,998,2018-04-01
6872,2018-04,Medicine_3,Nagpur,818,2018-04-01
6873,2018-04,Medicine_3,Nanded,886,2018-04-01
6874,2018-04,Medicine_3,Nashik,1024,2018-04-01
6875,2018-04,Medicine_3,Parbhani,941,2018-04-01
6876,2018-04,Medicine_3,Pune,1145,2018-04-01
6877,2018-04,Medicine_3,Satara,1059,2018-04-01
6878,2018-04,Medicine_3,Solapur,1008,2018-04-01
6879,2018-04,Medicine_3,Thane,823,2018-04-01
6880,2018-04,Medicine_4,Ahmednagar,782,2018-04-01
6881,2018-04,Medicine_4,Akola,1140,2018-04-01
6882,2018-04,Medicine_4,Amravati,840,2018-04-01
6883,2018-04,Medicine_4,Aurangabad,818,2018-04-01
6884,2018-04,Medicine_4,Chandrapur,1037,2018-04-01
6885,2018-04,Medicine_4,Dhule,977,2018-04-01
6886,2018-04,Medicine_4,Ichalkaranji,1158,2018-04-01
6887,2018-04,Medicine_4,Jalgaon,847,2018-04-01
6888,2018-04,Medicine_4,Jalna,856,2018-04-01
6889,2018-04,Medicine_4,Kolhapur,966,2018-04-01
6890,2018-04,Medicine_4,Latur,1011,2018-04-01
6891,2018-04,Medicine_4,Mumbai,1013,2018-04-01
6892,2018-04,Medicine_4,Nagpur,1046,2018-04-01
6893,2018-04,Medicine_4,Nanded,876,2018-04-01
6894,2018-04,Medicine_4,Nashik,1246,2018-04-01
6895,2018-04,Medicine_4,Parbhani,1152,2018-04-01
6896,2018-04,Medicine_4,Pune,923,2018-04-01
6897,2018-04,Medicine_4,Satara,892,2018-04-01
6898,2018-04,Medicine_4,Solapur,959,2018-04-01
6899,2018-04,Medicine_4,Thane,1027,2018-04-01
6900,2018-04,Medicine_5,Ahmednagar,1046,2018-04-01
6901,2018-04,Medicine_5,Akola,1079,2018-04-01
6902,2018-04,Medicine_5,Amravati,618,2018-04-01
6903,2018-04,Medicine_5,Aurangabad,924,2018-04-01
6904,2018-04,Medicine_5,Chandrapur,992,2018-04-01
6905,2018-04,Medicine_5,Dhule,1105,2018-04-01
6906,2018-04,Medicine_5,Ichalkaranji,1014,2018-04-01
6907,2018-04,Medicine_5,Jalgaon,1000,2018-04-01
6908,2018-04,Medicine_5,Jalna,966,2018-04-01
6909,2018-04,Medicine_5,Kolhapur,843,2018-04-01
6910,2018-04,Medicine_5,Latur,1130,2018-04-01
6911,2018-04,Medicine_5,Mumbai,955,2018-04-01
6912,2018-04,Medicine_5,Nagpur,1051,2018-04-01
6913,2018-04,Medicine_5,Nanded,1092,2018-04-01
6914,2018-04,Medicine_5,Nashik,890,2018-04-01
6915,2018-04,Medicine_5,Parbhani,1078,2018-04-01
6916,2018-04,Medicine_5,Pune,848,2018-04-01
6917,2018-04,Medicine_5,Satara,942,2018-04-01
6918,2018-04,Medicine_5,Solapur,908,2018-04-01
6919,2018-04,Medicine_5,Thane,820,2018-04-01
6920,2018-04,Medicine_6,Ahmednagar,983,2018-04-01
6921,2018-04,Medicine_6,Akola,989,2018-04-01
6922,2018-04,Medicine_6,Amravati,884,2018-04-01
6923,2018-04,Medicine_6,Aurangabad,897,2018-04-01
6924,2018-04,Medicine_6,Chandrapur,809,2018-04-01
6925,2018-04,Medicine_6,Dhule,1093,2018-04-01
6926,2018-04,Medicine_6,Ichalkaranji,928,2018-04-01
6927,2018-04,Medicine_6,Jalgaon,837,2018-04-01
6928,2018-04,Medicine_6,Jalna,1147,2018-04-01
6929,2018-04,Medicine_6,Kolhapur,910,2018-04-01
6930,2018-04,Medicine_6,Latur,899,2018-04-01
6931,2018-04,Medicine_6,Mumbai,929,2018-04-01
6932,2018-04,Medicine_6,Nagpur,802,2018-04-01
6933,2018-04,Medicine_6,Nanded,1134,2018-04-01
6934,2018-04,Medicine_6,Nashik,1066,2018-04-01
6935,2018-04,Medicine_6,Parbhani,815,2018-04-01
6936,2018-04,Medicine_6,Pune,872,2018-04-01
6937,2018-04,Medicine_6,Satara,1022,2018-04-01
6938,2018-04,Medicine_6,Solapur,819,2018-04-01
6939,2018-04,Medicine_6,Thane,1002,2018-04-01
6940,2018-04,Medicine_7,Ahmednagar,959,2018-04-01
6941,2018-04,Medicine_7,Akola,903,2018-04-01
6942,2018-04,Medicine_7,Amravati,1023,2018-04-01
6943,2018-04,Medicine_7,Aurangabad,1094,2018-04-01
6944,2018-04,Medicine_7,Chandrapur,980,2018-04-01
6945,2018-04,Medicine_7,Dhule,803,2018-04-01
6946,2018-04,Medicine_7,Ichalkaranji,1052,2018-04-01
6947,2018-04,Medicine_7,Jalgaon,943,2018-04-01
6948,2018-04,Medicine_7,Jalna,1061,2018-04-01
6949,2018-04,Medicine_7,Kolhapur,1054,2018-04-01
6950,2018-04,Medicine_7,Latur,1080,2018-04-01
6951,2018-04,Medicine_7,Mumbai,1156,2018-04-01
6952,2018-04,Medicine_7,Nagpur,814,2018-04-01
6953,2018-04,Medicine_7,Nanded,935,2018-04-01
6954,2018-04,Medicine_7,Nashik,1047,2018-04-01
6955,2018-04,Medicine_7,Parbhani,641,2018-04-01
6956,2018-04,Medicine_7,Pune,993,2018-04-01
6957,2018-04,Medicine_7,Satara,1114,2018-04-01
6958,2018-04,Medicine_7,Solapur,1108,2018-04-01
6959,2018-04,Medicine_7,Thane,977,2018-04-01
6960,2018-04,Medicine_8,Ahmednagar,1026,2018-04-01
6961,2018-04,Medicine_8,Akola,969,2018-04-01
6962,2018-04,Medicine_8,Amravati,910,2018-04-01
6963,2018-04,Medicine_8,Aurangabad,944,2018-04-01
6964,2018-04,Medicine_8,Chandrapur,946,2018-04-01
6965,2018-04,Medicine_8,Dhule,878,2018-04-01
6966,2018-04,Medicine_8,Ichalkaranji,1157,2018-04-01
6967,2018-04,Medicine_8,Jalgaon,1199,2018-04-01
6968,2018-04,Medicine_8,Jalna,927,2018-04-01
6969,2018-04,Medicine_8,Kolhapur,955,2018-04-01
6970,2018-04,Medicine_8,Latur,1004,2018-04-01
6971,2018-04,Medicine_8,Mumbai,1000,2018-04-01
6972,2018-04,Medicine_8,Nagpur,1058,2018-04-01
6973,2018-04,Medicine_8,Nanded,856,2018-04-01
6974,2018-04,Medicine_8,Nashik,798,2018-04-01
6975,2018-04,Medicine_8,Parbhani,1087,2018-04-01
6976,2018-04,Medicine_8,Pune,1153,2018-04-01
6977,2018-04,Medicine_8,Satara,1123,2018-04-01
6978,2018-04,Medicine_8,Solapur,1055,2018-04-01
6979,2018-04,Medicine_8,Thane,909,2018-04-01
6980,2018-04,Medicine_9,Ahmednagar,1159,2018-04-01
6981,2018-04,Medicine_9,Akola,800,2018-04-01
6982,2018-04,Medicine_9,Amravati,984,2018-04-01
6983,2018-04,Medicine_9,Aurangabad,1046,2018-04-01
6984,2018-04,Medicine_9,Chandrapur,984,2018-04-01
6985,2018-04,Medicine_9,Dhule,1125,2018-04-01
6986,2018-04,Medicine_9,Ichalkaranji,1043,2018-04-01
6987,2018-04,Medicine_9,Jalgaon,984,2018-04-01
6988,2018-04,Medicine_9,Jalna,1024,2018-04-01
6989,2018-04,Medicine_9,Kolhapur,792,2018-04-01
6990,2018-04,Medicine_9,Latur,948,2018-04-01
6991,2018-04,Medicine_9,Mumbai,1230,2018-04-01
6992,2018-04,Medicine_9,Nagpur,1090,2018-04-01
6993,2018-04,Medicine_9,Nanded,961,2018-04-01
6994,2018-04,Medicine_9,Nashik,852,2018-04-01
6995,2018-04,Medicine_9,Parbhani,1195,2018-04-01
6996,2018-04,Medicine_9,Pune,1023,2018-04-01
6997,2018-04,Medicine_9,Satara,902,2018-04-01
6998,2018-04,Medicine_9,Solapur,1071,2018-04-01
6999,2018-04,Medicine_9,Thane,1060,2018-04-01
7000,2018-05,Medicine_1,Ahmednagar,986,2018-05-01
7001,2018-05,Medicine_1,Akola,1127,2018-05-01
7002,2018-05,Medicine_1,Amravati,1155,2018-05-01
7003,2018-05,Medicine_1,Aurangabad,896,2018-05-01
7004,2018-05,Medicine_1,Chandrapur,827,2018-05-01
7005,2018-05,Medicine_1,Dhule,980,2018-05-01
7006,2018-05,Medicine_1,Ichalkaranji,1089,2018-05-01
7007,2018-05,Medicine_1,Jalgaon,983,2018-05-01
7008,2018-05,Medicine_1,Jalna,932,2018-05-01
7009,2018-05,Medicine_1,Kolhapur,1136,2018-05-01
7010,2018-05,Medicine_1,Latur,1145,2018-05-01
7011,2018-05,Medicine_1,Mumbai,1027,2018-05-01
7012,2018-05,Medicine_1,Nagpur,1046,2018-05-01
7013,2018-05,Medicine_1,Nanded,1011,2018-05-01
7014,2018-05,Medicine_1,Nashik,890,2018-05-01
7015,2018-05,Medicine_1,Parbhani,1074,2018-05-01
7016,2018-05,Medicine_1,Pune,861,2018-05-01
7017,2018-05,Medicine_1,Satara,1084,2018-05-01
7018,2018-05,Medicine_1,Solapur,1029,2018-05-01
7019,2018-05,Medicine_1,Thane,1091,2018-05-01
7020,2018-05,Medicine_10,Ahmednagar,918,2018-05-01
7021,2018-05,Medicine_10,Akola,900,2018-05-01
7022,2018-05,Medicine_10,Amravati,1027,2018-05-01
7023,2018-05,Medicine_10,Aurangabad,1112,2018-05-01
7024,2018-05,Medicine_10,Chandrapur,1191,2018-05-01
7025,2018-05,Medicine_10,Dhule,856,2018-05-01
7026,2018-05,Medicine_10,Ichalkaranji,888,2018-05-01
7027,2018-05,Medicine_10,Jalgaon,1089,2018-05-01
7028,2018-05,Medicine_10,Jalna,737,2018-05-01
7029,2018-05,Medicine_10,Kolhapur,864,2018-05-01
7030,2018-05,Medicine_10,Latur,1076,2018-05-01
7031,2018-05,Medicine_10,Mumbai,1126,2018-05-01
7032,2018-05,Medicine_10,Nagpur,959,2018-05-01
7033,2018-05,Medicine_10,Nanded,870,2018-05-01
7034,2018-05,Medicine_10,Nashik,987,2018-05-01
7035,2018-05,Medicine_10,Parbhani,1068,2018-05-01
7036,2018-05,Medicine_10,Pune,892,2018-05-01
7037,2018-05,Medicine_10,Satara,1019,2018-05-01
7038,2018-05,Medicine_10,Solapur,839,2018-05-01
7039,2018-05,Medicine_10,Thane,837,2018-05-01
7040,2018-05,Medicine_2,Ahmednagar,981,2018-05-01
7041,2018-05,Medicine_2,Akola,775,2018-05-01
7042,2018-05,Medicine_2,Amravati,1106,2018-05-01
7043,2018-05,Medicine_2,Aurangabad,1138,2018-05-01
7044,2018-05,Medicine_2,Chandrapur,926,2018-05-01
7045,2018-05,Medicine_2,Dhule,1126,2018-05-01
7046,2018-05,Medicine_2,Ichalkaranji,1172,2018-05-01
7047,2018-05,Medicine_2,Jalgaon,1105,2018-05-01
7048,2018-05,Medicine_2,Jalna,834,2018-05-01
7049,2018-05,Medicine_2,Kolhapur,889,2018-05-01
7050,2018-05,Medicine_2,Latur,1026,2018-05-01
7051,2018-05,Medicine_2,Mumbai,1201,2018-05-01
7052,2018-05,Medicine_2,Nagpur,932,2018-05-01
7053,2018-05,Medicine_2,Nanded,927,2018-05-01
7054,2018-05,Medicine_2,Nashik,1021,2018-05-01
7055,2018-05,Medicine_2,Parbhani,1069,2018-05-01
7056,2018-05,Medicine_2,Pune,1368,2018-05-01
